108.858002	1	0.030245	0.139036	-9.720387	-0.003662	-0.001463	-0.003788	0.175799	0.010031	0.346441	0.993517	0.113648	-0.002684	-0.113679	0.993154	-0.026882	-0.000389	0.027013	0.999635	0.000000	0.000000	0.000000	0.060000	0.000000	0.000000	0.000000	0	-5.247791	36.595062	0.492365	0.309304	-2.067226	2.534659	-0.026885	0.002684	0.203440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.014100	-0.019900	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	16.384983	119602	120282	119712	71616	0	0.000000	0.000000	23.339828	0.000000	119600	120300	118998	116700	108858	79.589996	108.858002	79.589996	108.858002	-0.089545
108.875000	1	0.053196	0.149557	-9.768018	-0.004273	-0.001958	0.001103	0.175835	0.013182	0.335529	0.995486	-0.094614	-0.007483	0.094487	0.995401	-0.015756	0.008939	0.014978	0.999848	0.000000	0.000000	0.000000	0.050000	0.000000	0.000000	0.000000	0	-5.242533	36.559921	-0.067527	0.308960	-2.067268	0.530768	-0.015757	0.007483	-0.005213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314475	0.000000	0.014300	-0.016800	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	16.384983	119664	120286	119714	71614	0	0.000000	0.000000	23.339828	0.000000	119600	120300	118998	116700	108875	108.875000	108.858002	108.875000	108.875000	-0.089545
108.890999	1	0.053196	0.149557	-9.768018	-0.004273	-0.001958	0.001103	0.175835	0.013182	0.335529	0.995486	-0.094614	-0.007483	0.094487	0.995401	-0.015756	0.008939	0.014978	0.999848	0.000000	0.000000	0.000000	0.050000	0.000000	0.000000	0.000000	0	-5.237590	36.526848	-0.059036	0.308636	-2.067308	0.531366	-0.015757	0.007483	-0.005213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.014300	-0.016800	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	16.504536	119810	120364	119782	71616	0	0.000000	0.000000	23.339828	0.000000	119600	120300	118998	116700	108891	108.875000	108.858002	108.875000	108.890999	-0.089545
108.904999	1	0.052913	0.137561	-9.745062	0.001875	-0.000931	-0.002435	0.179339	0.011805	0.342966	0.995477	-0.094711	-0.007393	0.094586	0.995392	-0.015766	0.008852	0.014996	0.999848	0.000000	0.000000	0.000000	0.050000	0.000000	0.000000	0.000000	0	-7.131154	49.223419	-0.051596	0.179492	-1.203515	0.532213	-0.015767	0.007393	-0.005310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.018200	-0.009500	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	16.504536	119810	120364	119782	71616	0	0.000000	0.000000	23.339828	0.000000	119600	120300	118998	116700	108905	108.875000	108.904999	108.904999	108.904999	-0.089545
108.920998	1	0.052913	0.137561	-9.745062	0.001875	-0.000931	-0.002435	0.179339	0.011805	0.342966	0.995477	-0.094711	-0.007393	0.094586	0.995392	-0.015766	0.008852	0.014996	0.999848	0.000000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0	-7.128283	49.204163	-0.080887	0.179163	-1.203742	0.027346	-0.015767	0.007393	-0.005310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.014200	-0.016700	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	16.504536	119666	120284	119712	71616	0	0.000000	0.000000	23.339828	0.000000	119600	120300	118998	116700	108921	108.920998	108.904999	108.904999	108.920998	-0.089545
108.936996	1	0.058935	0.138744	-9.748713	-0.004652	0.002317	-0.007810	0.179018	0.011784	0.343282	0.995465	-0.094840	-0.007405	0.094714	0.995379	-0.015823	0.008872	0.015050	0.999847	0.000000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0	-7.125416	49.184906	-0.080450	0.178928	-1.203970	0.028255	-0.015824	0.007405	-0.005440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.014200	-0.016700	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	16.504536	119666	120284	119710	71616	0	0.000000	0.000000	23.339828	0.000000	119600	120300	118998	116700	108937	108.920998	108.904999	108.936996	108.936996	-0.089545
108.950996	1	0.058935	0.138744	-9.748713	-0.004652	0.002317	-0.007810	0.179018	0.011784	0.343282	0.995465	-0.094840	-0.007405	0.094714	0.995379	-0.015823	0.008872	0.015050	0.999847	0.000000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0	-7.765712	53.499004	-0.080054	0.104036	-0.700958	0.029050	-0.015824	0.007405	-0.005440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.014200	-0.016700	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	16.504536	119664	120284	119710	71616	0	0.000000	0.000000	23.339828	0.000000	119600	120300	118998	116700	108951	108.920998	108.950996	108.936996	108.950996	-0.089545
108.967003	1	0.045819	0.145910	-9.743771	-0.001541	0.005632	0.001631	0.179439	0.011744	0.343657	0.995466	-0.094815	-0.007577	0.094687	0.995382	-0.015785	0.009039	0.014996	0.999847	0.000000	0.000000	0.000000	0.060000	0.000000	0.000000	0.000000	0	-7.764047	53.487785	-0.069520	0.103578	-0.701041	0.038850	-0.015787	0.007577	-0.005415	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.014100	-0.016800	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	16.504536	119664	120282	119712	71616	0	0.000000	0.000000	23.339828	0.000000	119600	120300	118998	116700	108967	108.967003	108.950996	108.967003	108.967003	-0.089545
108.981003	1	0.045819	0.145910	-9.743771	-0.001541	0.005632	0.001631	0.179439	0.011744	0.343657	0.995466	-0.094815	-0.007577	0.094687	0.995382	-0.015785	0.009039	0.014996	0.999847	0.000000	0.000000	0.000000	0.060000	0.000000	0.000000	0.000000	0	-7.762597	53.477970	-0.068976	0.103177	-0.701114	0.039714	-0.015787	0.007577	-0.005415	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.014200	-0.016700	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	16.504536	119666	120284	119710	71616	0	0.000000	0.000000	23.339828	0.000000	119600	120300	118998	116700	108981	108.967003	108.950996	108.967003	108.981003	-0.089545
108.997002	1	0.051676	0.138830	-9.734412	-0.004042	-0.006764	-0.006817	0.179527	0.010685	0.345895	0.995464	-0.094837	-0.007519	0.094710	0.995380	-0.015791	0.008982	0.015007	0.999847	0.000000	0.000000	0.000000	0.060000	0.000000	0.000000	0.000000	0	-7.977621	54.944786	-0.068341	0.059847	-0.408244	0.040853	-0.015792	0.007519	-0.005437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.014200	-0.016700	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	16.504536	119664	120284	119712	71616	0	0.000000	0.000000	23.339828	0.000000	119600	120300	118998	116700	108997	108.967003	108.997002	108.997002	108.997002	-0.089545
