17.563000	1	0.012354	0.023307	-0.991996	0.006088	-0.008150	0.003152	0.068903	0.173260	0.433162	0.375007	-0.926959	0.010821	0.926938	0.374790	-0.017813	0.012457	0.016711	0.999783	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.017815	-0.010821	-1.186369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	0.200000	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.014100	-0.016700	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	14.006518	119666	120282	119782	71616	0	0.000000	0.000000	0.000000	0.000000	0	0	114500	0
17.579000	1	0.012354	0.023307	-0.991996	0.006088	-0.008150	0.003152	0.068903	0.173260	0.433162	0.375007	-0.926959	0.010821	0.926938	0.374790	-0.017813	0.012457	0.016711	0.999783	0.000000	0.000000	0.000000	0.080000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.017815	-0.010821	-1.186369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	0.200000	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.014100	-0.016700	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	14.006518	119666	120284	119782	71614	0	0.000000	0.000000	0.000000	0.000000	0	0	114500	0
17.591999	1	0.011509	0.021602	-0.992683	-0.003063	-0.011500	-0.000184	0.068588	0.172700	0.433048	0.374852	-0.927028	0.010259	0.927018	0.374670	-0.016109	0.011090	0.015549	0.999818	0.000000	0.000000	0.000000	0.080000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016110	-0.010260	-1.186538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	0.200000	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314475	0.000000	0.014200	-0.016700	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	14.012811	119666	120284	119782	71614	0	0.000000	0.000000	0.000000	0.000000	0	0	114500	0
17.607000	1	0.011509	0.021602	-0.992683	-0.003063	-0.011500	-0.000184	0.068588	0.172700	0.433048	0.374852	-0.927028	0.010259	0.927018	0.374670	-0.016109	0.011090	0.015549	0.999818	0.000000	0.000000	0.000000	0.080000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016110	-0.010260	-1.186538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	0.200000	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.014200	-0.016800	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	14.012811	119664	120284	119780	71616	0	0.000000	0.000000	0.000000	0.000000	0	0	114500	0
17.620001	1	0.011761	0.021840	-0.993411	0.000013	-0.012261	0.005402	0.068543	0.173113	0.433494	0.374893	-0.927010	0.010335	0.927001	0.374709	-0.016178	0.011125	0.015646	0.999816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016180	-0.010335	-1.186493	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	0.200000	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.014200	-0.016800	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	14.012811	119664	120284	119782	71616	0	0.000000	0.000000	0.000000	0.000000	0	0	114500	0
17.635000	1	0.011761	0.021840	-0.993411	0.000013	-0.012261	0.005402	0.068543	0.173113	0.433494	0.374893	-0.927010	0.010335	0.927001	0.374709	-0.016178	0.011125	0.015646	0.999816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016180	-0.010335	-1.186493	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	0.200000	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.014100	-0.016800	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	14.012811	119664	120282	119782	71616	0	0.000000	0.000000	0.000000	0.000000	0	0	114500	0
17.646999	1	0.011754	0.022456	-0.992452	0.004160	-0.011778	-0.008822	0.068313	0.172802	0.433158	0.374784	-0.927053	0.010487	0.927046	0.374598	-0.016197	0.011086	0.015793	0.999814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016198	-0.010488	-1.186611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	0.200000	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314325	0.000000	0.014100	-0.016800	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	14.012811	119664	120282	119782	71618	0	0.000000	0.000000	0.000000	0.000000	0	0	114500	0
17.662001	1	0.011754	0.022456	-0.992452	0.004160	-0.011778	-0.008822	0.068313	0.172802	0.433158	0.374784	-0.927053	0.010487	0.927046	0.374598	-0.016197	0.011086	0.015793	0.999814	0.000000	0.000000	0.000000	0.150000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016198	-0.010488	-1.186611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	0.200000	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314325	0.000000	0.014100	-0.016800	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	14.012811	119664	120282	119782	71616	0	0.000000	0.000000	0.000000	0.000000	0	0	114500	0
17.674999	1	0.011399	0.022569	-0.993528	-0.002978	-0.013964	-0.005671	0.068607	0.172692	0.433291	0.374743	-0.927068	0.010618	0.927063	0.374556	-0.016191	0.011034	0.015911	0.999813	0.000000	0.000000	0.000000	0.150000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016193	-0.010618	-1.186654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	0.200000	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314400	0.000000	0.014100	-0.016900	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	14.012811	119662	120282	119780	71616	0	0.000000	0.000000	0.000000	0.000000	0	0	114500	0
17.690001	1	0.011399	0.022569	-0.993528	-0.002978	-0.013964	-0.005671	0.068607	0.172692	0.433291	0.374743	-0.927068	0.010618	0.927063	0.374556	-0.016191	0.011034	0.015911	0.999813	0.000000	0.000000	0.000000	0.150000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016193	-0.010618	-1.186654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	0.200000	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314475	0.000000	0.014100	-0.016900	0.000000	0.000000	0.000000	0.000000	0.000000	4	4	4	5	5	5	5	14.012811	119666	120282	119782	71614	0	0.000000	0.000000	0.000000	0.000000	0	0	114500	0
