37.314999	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	3.000000	4.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	14.800000	0.000000	0.000000	0.000000	0.000000	0
37.344002	1	-0.001578	0.012562	-0.991210	0.000356	-0.002213	-0.006604	0.227936	-0.044753	0.390516	0.985414	0.168795	0.021634	-0.168731	0.985651	-0.004769	-0.022128	0.001049	0.999755	-0.016000	0.114000	0.545098	0.000000	1.000000	2.000000	3.000000	4.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	16.397568	0.000000	0.000000	0.000000	0.006901	1043126421
37.383999	1	-0.001578	0.012562	-0.991210	0.000356	-0.002213	-0.006604	0.227936	-0.044753	0.390516	0.985414	0.168795	0.021634	-0.168731	0.985651	-0.004769	-0.022128	0.001049	0.999755	-0.016000	0.114000	0.545098	0.160000	1.000000	2.000000	3.000000	4.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	16.397568	0.000000	0.000000	0.000000	0.006901	1043126421
37.398998	1	-0.001809	0.012187	-0.992526	0.010358	-0.001839	0.002686	0.227890	-0.045121	0.391552	0.985380	0.168990	0.021646	-0.168926	0.985617	-0.004769	-0.022140	0.001043	0.999754	-0.016000	0.114000	0.545098	0.160000	1.000000	2.000000	3.000000	4.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	16.397568	0.000000	0.000000	0.000000	0.006899	1043139538
37.411999	1	-0.001809	0.012187	-0.992526	0.010358	-0.001839	0.002686	0.227890	-0.045121	0.391552	0.985380	0.168990	0.021646	-0.168926	0.985617	-0.004769	-0.022140	0.001043	0.999754	0.011000	0.079000	0.749020	0.160000	1.000000	2.000000	3.000000	4.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	16.397568	0.000000	0.000000	0.000000	0.006899	1043139538
37.426998	1	-0.002663	0.012184	-0.992509	0.001651	-0.009708	0.005099	0.227422	-0.044793	0.391431	0.985363	0.169075	0.021753	-0.169010	0.985603	-0.004817	-0.022255	0.001070	0.999752	0.011000	0.079000	0.749020	0.160000	1.000000	2.000000	3.000000	4.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	16.397568	0.000000	0.000000	0.000000	0.006898	1043145243
37.439999	1	-0.002663	0.012184	-0.992509	0.001651	-0.009708	0.005099	0.227422	-0.044793	0.391431	0.985363	0.169075	0.021753	-0.169010	0.985603	-0.004817	-0.022255	0.001070	0.999752	0.011000	0.079000	0.749020	0.160000	1.000000	2.000000	3.000000	4.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	16.397568	0.000000	0.000000	0.000000	0.006898	1043145243
37.452999	1	-0.002167	0.011936	-0.993359	0.003882	-0.006194	0.000187	0.227237	-0.044445	0.391084	0.985353	0.169144	0.021674	-0.169078	0.985591	-0.004855	-0.022183	0.001119	0.999753	0.013000	0.075000	0.623529	0.160000	1.000000	2.000000	3.000000	4.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	16.397568	0.000000	0.000000	0.000000	0.006897	1043149856
37.467999	1	-0.002167	0.011936	-0.993359	0.003882	-0.006194	0.000187	0.227237	-0.044445	0.391084	0.985353	0.169144	0.021674	-0.169078	0.985591	-0.004855	-0.022183	0.001119	0.999753	0.013000	0.075000	0.623529	0.140000	1.000000	2.000000	3.000000	4.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	16.397568	0.000000	0.000000	0.000000	0.006897	1043149856
37.480999	1	-0.001438	0.012184	-0.993015	0.000272	-0.006030	-0.001886	0.227910	-0.044629	0.391391	0.985353	0.169149	0.021625	-0.169085	0.985590	-0.004781	-0.022122	0.001054	0.999755	0.013000	0.075000	0.623529	0.140000	1.000000	2.000000	3.000000	4.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	16.397568	0.000000	0.000000	0.000000	0.006897	1043150190
37.495998	1	-0.001438	0.012184	-0.993015	0.000272	-0.006030	-0.001886	0.227910	-0.044629	0.391391	0.985353	0.169149	0.021625	-0.169085	0.985590	-0.004781	-0.022122	0.001054	0.999755	0.013000	0.061000	0.592157	0.140000	1.000000	2.000000	3.000000	4.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	16.397568	0.000000	0.000000	0.000000	0.006897	1043150190
