73.412003	1	0.634244	2.938912	-9.308003	-0.003901	0.003689	0.000940	-0.432281	0.089286	0.578998	-0.854492	-0.517115	-0.049344	0.508062	-0.812164	-0.286815	0.108241	-0.270151	0.956714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.291266	0.049364	-0.131649	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	0.000000	-3.232258	0.000000	-6.309678	-6.309678	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	536870912	3220258076	1073741824	3220151005	536870912	-1.077419	-26815615859885144233703613281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	75.476997	75.448997	75.505997	73.412003
73.432999	1	0.636788	2.970427	-9.292571	0.004068	0.000727	0.001539	-0.398783	0.108623	0.609151	-0.780116	-0.622219	-0.065293	0.609836	-0.732959	-0.301449	0.139710	-0.274983	0.951244	0.000000	0.000000	0.439216	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000314	-0.000346	0.000915	-0.306888	0.065339	-0.002589	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	0.000000	0.000000	-3.232258	0.000000	-6.309678	-6.309678	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	536870912	3220258076	1073741824	3220151005	536870912	-1.077419	-26815615859885144233703613281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	75.476997	73.432999	73.432999	73.432999
73.453003	1	0.636788	2.970427	-9.292571	0.004068	0.000727	0.001539	-0.398783	0.108623	0.609151	-0.780116	-0.622219	-0.065293	0.609836	-0.732959	-0.301449	0.139710	-0.274983	0.951244	0.000000	0.000000	0.439216	0.110000	0.000000	0.000000	0.000000	0	0.000006	-0.000007	-0.018229	0.000643	-0.000708	0.000943	-0.306888	0.065339	-0.002589	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	0.000000	0.000000	-3.232258	0.000000	-6.309678	-6.309678	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	536870912	3220258076	1073741824	3220151005	536870912	-1.077419	-26815615859885144233703613281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	73.453003	73.432999	73.432999	73.453003
73.473000	1	0.639759	2.961309	-9.306574	-0.010991	-0.001981	0.000876	-0.398708	0.108849	0.609907	-0.780120	-0.622220	-0.065231	0.609823	-0.732975	-0.301434	0.139745	-0.274934	0.951253	0.000000	0.000000	0.439216	0.110000	0.000000	0.000000	0.000000	0	0.000019	-0.000021	-0.018211	0.000767	-0.000907	0.001331	-0.306871	0.065278	-0.002590	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	0.000000	0.000000	-3.232258	0.000000	-6.309678	-6.309678	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	536870912	3220258076	1073741824	3220151005	536870912	-1.077419	-26815615859885144233703613281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	73.453003	73.432999	73.472000	73.473000
73.491997	1	0.639759	2.961309	-9.306574	-0.010991	-0.001981	0.000876	-0.398708	0.108849	0.609907	-0.780120	-0.622220	-0.065231	0.609823	-0.732975	-0.301434	0.139745	-0.274934	0.951253	0.000000	0.000000	0.478431	0.110000	0.000000	0.000000	0.000000	0	0.000027	-0.000030	-0.018185	0.000637	-0.000788	0.001699	-0.306871	0.065278	-0.002590	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	0.000000	0.000000	-3.232258	0.000000	-6.309678	-6.309678	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	536870912	3220258076	1073741824	3220151005	536870912	-1.077419	-26815615859885144233703613281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	73.453003	73.491997	73.472000	73.491997
73.524002	0	0.626890	2.948460	-9.305725	0.004197	0.002085	-0.001833	-0.398583	0.108313	0.610013	-0.780143	-0.622195	-0.065196	0.609801	-0.733025	-0.301359	0.139714	-0.274860	0.951279	0.000000	0.000000	0.478431	0.110000	0.000000	0.000000	0.000000	0	0.000047	-0.000055	-0.047278	0.000917	-0.000582	0.002086	-0.306792	0.065242	-0.002625	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	0.000000	0.000000	-3.232258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	536870912	3220258076	1073741824	3220151005	536870912	-1.077419	-26815615859885144233703613281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000	0.000000	0.000000	0	7340032	0	7340032	0	0.000000	nan	73.524002	73.491997	73.524002	73.524002
73.552002	0	0.626890	2.948460	-9.305725	0.004197	0.002085	-0.001833	-0.398583	0.108313	0.610013	-0.780143	-0.622195	-0.065196	0.609801	-0.733025	-0.301359	0.139714	-0.274860	0.951279	0.000000	0.000000	0.478431	0.110000	0.000000	0.000000	0.000000	0	0.000073	-0.000071	-0.047220	0.001163	-0.000402	0.002783	-0.306792	0.065242	-0.002625	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	0.000000	0.000000	-3.232258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	536870912	3220258076	1073741824	3220151005	536870912	-1.077419	-26815615859885144233703613281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000	0.000000	0.000000	0	7340032	0	7340032	0	0.000000	nan	73.524002	73.491997	73.524002	73.552002
73.580002	0	0.638562	2.944325	-9.317321	-0.001293	0.007461	-0.000693	-0.398431	0.108112	0.610129	-0.780199	-0.622112	-0.065314	0.609758	-0.733068	-0.301341	0.139589	-0.274931	0.951277	0.000000	0.000000	0.478431	0.110000	0.000000	0.000000	0.000000	0	0.000077	-0.000076	-0.047142	0.000674	-0.000149	0.003185	-0.306775	0.065360	-0.002724	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	0.000000	0.000000	-3.232258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	536870912	3220258076	1073741824	3220151005	536870912	-1.077419	-26815615859885144233703613281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000	0.000000	0.000000	0	7340032	0	7340032	0	0.000000	nan	73.524002	73.580002	73.580002	73.580002
73.609001	0	0.638562	2.944325	-9.317321	-0.001293	0.007461	-0.000693	-0.398431	0.108112	0.610129	-0.780199	-0.622112	-0.065314	0.609758	-0.733068	-0.301341	0.139589	-0.274931	0.951277	0.000000	0.000000	0.478431	0.080000	0.000000	0.000000	0.000000	0	0.000097	-0.000081	-0.058702	0.000573	0.000025	0.003771	-0.306775	0.065360	-0.002724	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	0.000000	0.000000	-3.232258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	536870912	3220258076	1073741824	3220151005	536870912	-1.077419	-26815615859885144233703613281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000	0.000000	0.000000	0	7340032	0	7340032	0	0.000000	nan	73.609001	73.580002	73.580002	73.609001
73.637001	0	0.629935	2.948650	-9.307140	-0.000261	-0.001890	0.000958	-0.398877	0.108186	0.609307	-0.780280	-0.622019	-0.065237	0.609636	-0.733132	-0.301430	0.139668	-0.274971	0.951254	0.000000	0.000000	0.478431	0.080000	0.000000	0.000000	0.000000	0	0.000113	-0.000080	-0.058597	0.000746	0.000182	0.004423	-0.306867	0.065284	-0.002847	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	-0.003906	0.000000	0.000000	-3.232258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	536870912	3220258076	1073741824	3220151005	536870912	-1.077419	-26815615859885144233703613281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000	0.000000	0.000000	0	7340032	0	7340032	0	0.000000	nan	73.609001	73.580002	73.637001	73.637001
