74.749001	1	0.005032	0.035715	-0.992591	0.000593	-0.005546	0.001094	0.204165	0.062312	0.538876	0.928736	-0.370331	0.017447	0.370699	0.928313	-0.028581	-0.005611	0.033012	0.999439	0.250000	-0.315000	0.168627	0.180000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028590	-0.017448	-0.379425	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021981	-1.000000	-1.000000	-1.979273	-1.000000	4	4	4	5	5	5	5	16.391275	119594	120366	119700	71604	0	0.000000	0.000000	0.000000	0.000000
74.771004	1	0.003991	0.035765	-0.991274	0.006479	-0.004503	-0.001202	0.203742	0.062189	0.538866	0.928507	-0.370882	0.017912	0.371263	0.928101	-0.028140	-0.006187	0.032778	0.999443	0.250000	-0.315000	0.168627	0.160000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028148	-0.017913	-0.380023	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021981	-1.000000	-1.000000	-1.979273	-1.000000	4	4	4	5	5	5	5	16.391275	119594	120366	119700	71604	0	0.000000	0.000000	0.000000	0.000000
74.789001	1	0.003991	0.035765	-0.991274	0.006479	-0.004503	-0.001202	0.203742	0.062189	0.538866	0.928507	-0.370882	0.017912	0.371263	0.928101	-0.028140	-0.006187	0.032778	0.999443	0.250000	-0.315000	0.168627	0.160000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028148	-0.017913	-0.380023	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021981	-1.000000	-1.000000	-1.979273	-1.000000	4	4	4	5	5	5	5	16.353523	119594	120366	119698	71604	0	0.000000	0.000000	0.000000	0.000000
74.809998	1	0.004591	0.034553	-0.990798	0.007305	-0.005996	0.007941	0.204033	0.062427	0.539196	0.928508	-0.370883	0.017849	0.371261	0.928106	-0.028011	-0.006176	0.032635	0.999448	-0.100000	-0.007000	0.278431	0.160000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028019	-0.017849	-0.380023	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021981	-1.000000	-1.000000	-1.979273	-1.000000	4	4	4	5	5	5	5	16.353523	119594	120368	119700	71604	0	0.000000	0.000000	0.000000	0.000000
74.828003	1	0.004591	0.034553	-0.990798	0.007305	-0.005996	0.007941	0.204033	0.062427	0.539196	0.928508	-0.370883	0.017849	0.371261	0.928106	-0.028011	-0.006176	0.032635	0.999448	-0.100000	-0.007000	0.278431	0.160000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028019	-0.017849	-0.380023	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021981	-1.000000	-1.000000	-1.979273	-1.000000	4	4	4	5	5	5	5	16.353523	119596	120370	119698	71606	0	0.000000	0.000000	0.000000	0.000000
74.848999	1	0.004969	0.035278	-0.991652	-0.009689	-0.008558	0.001810	0.203995	0.062426	0.539374	0.928527	-0.370841	0.017733	0.371217	0.928115	-0.028300	-0.005963	0.032860	0.999442	-0.100000	-0.007000	0.278431	0.160000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028308	-0.017734	-0.379977	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021981	-1.000000	-1.000000	-1.979273	-1.000000	4	4	4	5	5	5	5	16.353523	119594	120366	119698	71606	0	0.000000	0.000000	0.000000	0.000000
74.866997	1	0.004969	0.035278	-0.991652	-0.009689	-0.008558	0.001810	0.203995	0.062426	0.539374	0.928527	-0.370841	0.017733	0.371217	0.928115	-0.028300	-0.005963	0.032860	0.999442	0.000000	0.000000	0.000000	0.160000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028308	-0.017734	-0.379977	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021981	-1.000000	-1.000000	-1.979273	-1.000000	4	4	4	5	5	5	5	16.353523	119596	120368	119700	71606	0	0.000000	0.000000	0.000000	0.000000
74.888000	1	0.005455	0.035158	-0.991540	-0.000523	-0.002307	0.001731	0.203672	0.062023	0.539203	0.928585	-0.370702	0.017592	0.371074	0.928169	-0.028405	-0.005799	0.032904	0.999442	0.000000	0.000000	0.000000	0.160000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028413	-0.017593	-0.379827	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021981	-1.000000	-1.000000	-1.979273	-1.000000	4	4	4	5	5	5	5	16.353523	119594	120366	119698	71606	0	0.000000	0.000000	0.000000	0.000000
74.905998	1	0.005455	0.035158	-0.991540	-0.000523	-0.002307	0.001731	0.203672	0.062023	0.539203	0.928585	-0.370702	0.017592	0.371074	0.928169	-0.028405	-0.005799	0.032904	0.999442	0.000000	0.000000	0.000000	0.160000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028413	-0.017593	-0.379827	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021981	-1.000000	-1.000000	-1.979273	-1.000000	4	4	4	5	5	5	5	16.353523	119594	120368	119698	71604	0	0.000000	0.000000	0.000000	0.000000
74.924004	1	0.004345	0.036140	-0.990080	-0.001294	-0.003596	-0.003452	0.203794	0.061947	0.538968	0.928556	-0.370779	0.017489	0.371149	0.928135	-0.028542	-0.005649	0.032994	0.999440	-0.060000	0.012000	0.247059	0.160000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028550	-0.017490	-0.379909	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021981	-1.000000	-1.000000	-1.979273	-1.000000	4	4	4	5	5	5	5	16.353523	119594	120368	119698	71606	0	0.000000	0.000000	0.000000	0.000000
