31.049000	1	-0.105803	0.009008	-9.751639	0.001565	-0.008641	-0.003339	0.119927	0.235143	0.394064	0.441790	-0.896937	0.018066	0.897037	0.441932	0.004613	-0.012121	0.014168	0.999826	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004614	-0.018067	-0.005230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202916	0.000000	-0.062451	-0.033239	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	2147483648	1071609710	1073741824	1071658601	1610612736	0.067613	nan	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	0.000000	-0.000000	1162031530048280000686645.507813	31.049000
31.077999	1	-0.104064	0.008893	-9.742118	-0.000042	0.002091	0.005996	0.117500	0.235410	0.377377	0.443398	-0.896261	0.010715	0.896312	0.443425	0.000073	-0.004817	0.009572	0.999943	0.000000	0.000000	0.678431	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.000000	0.000231	0.000104	0.001851	0.000073	-0.010716	-0.003488	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202839	0.000000	-0.062555	-0.033342	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	2147483648	1071609710	1073741824	1071658601	1610612736	0.067613	nan	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	0.000000	31.077999	31.077999	31.077999
31.113001	1	-0.104064	0.008893	-9.742118	-0.000042	0.002091	0.005996	0.117500	0.235410	0.377377	0.443398	-0.896261	0.010715	0.896312	0.443425	0.000073	-0.004817	0.009572	0.999943	0.000000	0.000000	0.678431	0.160000	0.000000	0.000000	0.000000	0	0.000008	0.000004	-0.027850	0.000537	0.000243	0.003147	0.000073	-0.010716	-0.003488	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202839	0.000000	-0.062555	-0.033342	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	2147483648	1071609710	1073741824	1071658601	1610612736	0.067613	nan	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	31.113001	31.077999	31.077999	31.113001
31.125999	1	-0.094384	0.005248	-9.754090	0.004898	0.004146	-0.000867	0.117109	0.235253	0.379562	0.443071	-0.896424	0.010643	0.896473	0.443099	0.000376	-0.005053	0.009374	0.999943	0.000000	0.000000	0.678431	0.160000	0.000000	0.000000	0.000000	0	0.000015	0.000007	-0.027809	0.000695	0.000184	0.003824	0.000376	-0.010643	-0.003854	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202839	0.000000	-0.062555	-0.033342	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	2684354560	1071609818	0	1071658653	1610612736	0.067639	nan	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	31.113001	31.077999	31.125999	31.125999
31.143000	1	-0.094384	0.005248	-9.754090	0.004898	0.004146	-0.000867	0.117109	0.235253	0.379562	0.443071	-0.896424	0.010643	0.896473	0.443099	0.000376	-0.005053	0.009374	0.999943	0.000000	0.000000	0.756863	0.160000	0.000000	0.000000	0.000000	0	0.000020	0.000009	-0.027744	0.000649	0.000078	0.004710	0.000376	-0.010643	-0.003854	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202916	0.000000	-0.062451	-0.033239	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	2147483648	1071609710	1073741824	1071658601	1610612736	0.067613	nan	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	31.113001	31.143000	31.125999	31.143000
31.159000	1	-0.100418	0.007665	-9.748083	0.004954	0.004128	0.004072	0.116976	0.234649	0.385242	0.443051	-0.896434	0.010572	0.896482	0.443080	0.000407	-0.005049	0.009298	0.999944	0.000000	0.000000	0.756863	0.130000	0.000000	0.000000	0.000000	0	0.000030	0.000010	-0.062127	0.000834	0.000122	0.005624	0.000407	-0.010573	-0.003876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202916	0.000000	-0.062555	-0.033342	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	2147483648	1071609710	1073741824	1071658601	1610612736	0.067639	nan	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	31.159000	31.143000	31.159000	31.159000
31.173000	1	-0.100418	0.007665	-9.748083	0.004954	0.004128	0.004072	0.116976	0.234649	0.385242	0.443051	-0.896434	0.010572	0.896482	0.443080	0.000407	-0.005049	0.009298	0.999944	0.000000	0.000000	0.756863	0.130000	0.000000	0.000000	0.000000	0	0.000042	0.000012	-0.062049	0.000997	0.000161	0.006437	0.000407	-0.010573	-0.003876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202839	0.000000	-0.062555	-0.033445	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	1073741824	1071609602	1073741824	1071658601	-1610612736	0.067613	nan	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	31.159000	31.143000	31.159000	31.173000
31.188999	1	-0.107529	0.012388	-9.752685	0.009686	0.004406	0.003926	0.116966	0.234432	0.384475	0.443004	-0.896458	0.010506	0.896505	0.443034	0.000547	-0.005145	0.009177	0.999945	0.000000	0.000000	0.839216	0.130000	0.000000	0.000000	0.000000	0	0.000039	0.000009	-0.061946	0.000769	0.000227	0.007291	0.000547	-0.010507	-0.003929	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202839	0.000000	-0.062555	-0.033342	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	2147483648	1071609710	1073741824	1071658601	1610612736	0.067613	nan	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	31.159000	31.188999	31.188999	31.188999
31.202999	1	-0.107529	0.012388	-9.752685	0.009686	0.004406	0.003926	0.116966	0.234432	0.384475	0.443004	-0.896458	0.010506	0.896505	0.443034	0.000547	-0.005145	0.009177	0.999945	0.000000	0.000000	0.839216	0.170000	0.000000	0.000000	0.000000	0	0.000049	0.000012	-0.105286	0.000960	0.000400	0.006451	0.000547	-0.010507	-0.003929	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202761	0.000000	-0.062555	-0.033342	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	2147483648	1071609710	1073741824	1071658601	1073741824	0.067587	nan	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	31.202999	31.188999	31.188999	31.202999
31.219000	1	-0.090771	0.001649	-9.757680	-0.004963	0.000654	0.002242	0.117036	0.234846	0.384610	0.442996	-0.896462	0.010464	0.896509	0.443025	0.000458	-0.005046	0.009178	0.999945	0.000000	0.000000	0.839216	0.170000	0.000000	0.000000	0.000000	0	0.000065	0.000019	-0.105182	0.001128	0.000281	0.007227	0.000458	-0.010464	-0.003938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202761	0.000000	-0.062555	-0.033342	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	5	5	5	5	14.800000	2147483648	1071609710	1073741824	1071658601	1073741824	0.067587	nan	0.000000	0.000000	0	0	0	0	119600	0.000000	nan	31.202999	31.188999	31.219000	31.219000
